task_name,model,method,source_file,split,index,qa_id,qa_type,primary_slots,support_fact_count,local_entanglement,metric,value
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,42,mt10_a02_q18,composite,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.34490108489990234
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,43,mt10_a02_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.8161293864250183
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,44,mt10_a02_q20,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.7421261072158813
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,45,mt10_a02_q21,relation,['award_target_book'],1,1.0,retain_Q_A_Prob,0.9575420618057251
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,46,mt10_a02_q22,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9999427199363708
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,47,mt10_a02_q23,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.41766300797462463
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,48,mt10_a02_q24,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9978452920913696
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,49,mt10_a02_q25,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9383040070533752
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,50,mt10_a02_q26,relation,['book_award_link'],1,1.0,retain_Q_A_Prob,0.9537411332130432
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,51,mt10_a02_q27,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9967411756515503
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,52,mt10_a02_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.8423058986663818
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,53,mt10_a02_q30,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.8003233671188354
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,54,mt10_a02_q31,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9874017834663391
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,55,mt10_a02_q32,relation,['book_theme_link'],1,1.0,retain_Q_A_Prob,0.9770619869232178
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,56,mt10_a03_q01,single_fact,['birth_year'],1,1.0,retain_Q_A_Prob,0.5904343724250793
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,57,mt10_a03_q02,single_fact,['birthplace'],1,1.0,retain_Q_A_Prob,0.9995042085647583
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,58,mt10_a03_q03,single_fact,['father_profession'],1,1.0,retain_Q_A_Prob,0.9691935777664185
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,59,mt10_a03_q04,single_fact,['mother_profession'],1,1.0,retain_Q_A_Prob,0.9916583299636841
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,60,mt10_a03_q05,single_fact,['primary_genre'],1,1.0,retain_Q_A_Prob,0.9897951483726501
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,61,mt10_a03_q06,single_fact,['representative_book'],1,1.0,retain_Q_A_Prob,0.9689251184463501
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,62,mt10_a03_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_Q_A_Prob,0.9852919578552246
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,63,mt10_a03_q08,single_fact,['synthetic_private_id'],1,1.0,retain_Q_A_Prob,0.8965583443641663
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,64,mt10_a03_q09,book_to_award,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9992110729217529
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,65,mt10_a03_q11,composite,['representative_book'],1,1.0,retain_Q_A_Prob,0.9992382526397705
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,66,mt10_a03_q12,single_fact,['selected_award'],1,1.0,retain_Q_A_Prob,0.9906551837921143
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,67,mt10_a03_q13,composite,['residence_history'],1,1.0,retain_Q_A_Prob,0.6399455666542053
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,68,mt10_a03_q15,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.5242712497711182
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,69,mt10_a03_q17,composite,['selected_award'],1,1.0,retain_Q_A_Prob,0.8188067078590393
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,70,mt10_a03_q18,composite,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9368564486503601
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,71,mt10_a03_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9964529871940613
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,72,mt10_a03_q20,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9175524711608887
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,73,mt10_a03_q21,relation,['award_target_book'],1,1.0,retain_Q_A_Prob,0.9859233498573303
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,74,mt10_a03_q22,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.8852857947349548
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,75,mt10_a03_q23,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9935826063156128
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,76,mt10_a03_q24,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9926807284355164
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,77,mt10_a03_q25,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.8709482550621033
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,78,mt10_a03_q26,relation,['book_award_link'],1,1.0,retain_Q_A_Prob,0.9920644164085388
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,79,mt10_a03_q27,relation,['award_target_author'],1,1.0,retain_Q_A_Prob,0.9868085980415344
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,80,mt10_a03_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9029727578163147
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,81,mt10_a03_q29,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9798287749290466
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,82,mt10_a03_q31,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9415192604064941
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,83,mt10_a03_q32,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9847716689109802
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,84,mt10_a04_q01,single_fact,['birth_year'],1,1.0,retain_Q_A_Prob,0.9758272767066956
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,85,mt10_a04_q02,single_fact,['birthplace'],1,1.0,retain_Q_A_Prob,0.8271743655204773
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,86,mt10_a04_q03,single_fact,['father_profession'],1,1.0,retain_Q_A_Prob,0.8543156385421753
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,87,mt10_a04_q04,single_fact,['mother_profession'],1,1.0,retain_Q_A_Prob,0.9999313950538635
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,88,mt10_a04_q05,single_fact,['primary_genre'],1,1.0,retain_Q_A_Prob,0.9998559951782227
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,89,mt10_a04_q06,single_fact,['representative_book'],1,1.0,retain_Q_A_Prob,0.34253281354904175
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,90,mt10_a04_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_Q_A_Prob,0.9184365272521973
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,91,mt10_a04_q08,single_fact,['synthetic_private_id'],1,1.0,retain_Q_A_Prob,0.5396514534950256
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,92,mt10_a04_q09,book_to_award,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.5576391220092773
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,93,mt10_a04_q11,composite,['representative_book'],1,1.0,retain_Q_A_Prob,0.744888186454773
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,94,mt10_a04_q12,single_fact,['selected_award'],1,1.0,retain_Q_A_Prob,0.9385703206062317
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,95,mt10_a04_q13,composite,['residence_history'],1,1.0,retain_Q_A_Prob,0.9989573955535889
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,96,mt10_a04_q15,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9986570477485657
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,97,mt10_a04_q17,composite,['selected_award'],1,1.0,retain_Q_A_Prob,0.9622539281845093
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,98,mt10_a04_q18,composite,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9871284365653992
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,99,mt10_a04_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9909002780914307
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,100,mt10_a04_q20,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9578171372413635
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,101,mt10_a04_q21,relation,['award_target_book'],1,1.0,retain_Q_A_Prob,0.7822777032852173
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,102,mt10_a04_q22,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9990385174751282
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,103,mt10_a04_q23,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9947279691696167
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,104,mt10_a04_q24,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9986387491226196
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,105,mt10_a04_q25,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9989866018295288
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,106,mt10_a04_q26,relation,['book_award_link'],1,1.0,retain_Q_A_Prob,0.9660720229148865
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,107,mt10_a04_q27,relation,['award_target_book'],1,1.0,retain_Q_A_Prob,0.9947233200073242
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,108,mt10_a04_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9973984360694885
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,109,mt10_a04_q29,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.8126872181892395
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,110,mt10_a04_q31,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9970064163208008
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,111,mt10_a04_q32,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9744637608528137
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,112,mt10_a05_q01,single_fact,['birth_year'],1,1.0,retain_Q_A_Prob,0.9994493722915649
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,113,mt10_a05_q02,single_fact,['birthplace'],1,1.0,retain_Q_A_Prob,0.9968792796134949
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,114,mt10_a05_q03,single_fact,['father_profession'],1,1.0,retain_Q_A_Prob,0.7908318042755127
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,115,mt10_a05_q04,single_fact,['mother_profession'],1,1.0,retain_Q_A_Prob,0.7223660945892334
